,0
2020-08-22,1.02422861817
2020-08-23,1.02422861817
2020-08-24,1.02422861817
2020-08-25,1.02422861817
2020-08-26,1.02422861817
2020-08-27,1.02422861817
2020-08-28,1.02422861817
2020-08-29,1.02422861817
2020-08-30,1.02422861817
2020-08-31,1.02422861817
2020-09-01,1.02422861817
2020-09-02,1.02422861817
2020-09-03,1.02422861817
2020-09-04,1.02422861817
2020-09-05,1.02422861817
2020-09-06,1.02422861817
2020-09-07,1.02422861817
2020-09-08,1.02422861817
2020-09-09,1.02422861817
2020-09-10,1.02422861817
2020-09-11,1.02422861817
2020-09-12,1.02422861817
2020-09-13,1.02422861817
2020-09-14,1.02422861817
2020-09-15,1.02422861817
2020-09-16,1.02600005367
2020-09-17,1.02574090327
2020-09-18,1.02569686037
2020-09-19,1.0271944677700002
2020-09-20,1.0256337157700002
2020-09-21,1.0208735986700004
2020-09-22,1.0216356005700002
2020-09-23,1.0187128661700005
2020-09-24,1.0238516650700005
2020-09-25,1.0231781689700004
2020-09-26,1.0237582372700005
2020-09-27,1.0240036962700005
2020-09-28,1.0233475243700005
2020-09-29,1.0246974072700004
2020-09-30,1.0240959130700003
2020-10-01,1.0224455224700004
2020-10-02,1.0220107470700004
2020-10-03,1.0217442919700004
2020-10-04,1.0229468310700003
2020-10-05,1.0241843993700002
2020-10-06,1.02229506347
2020-10-07,1.02294068847
2020-10-08,1.02540785647
2020-10-09,1.0268955810700002
2020-10-10,1.0292146142700003
2020-10-11,1.0300928173700004
2020-10-12,1.0318046337700004
2020-10-13,1.0305099950700003
2020-10-14,1.0305460693700004
2020-10-15,1.0312044970700005
2020-10-16,1.0294722314700004
2020-10-17,1.0298320165700006
2020-10-18,1.0310845947700005
2020-10-19,1.0336713720700006
2020-10-20,1.0354143505700004
2020-10-21,1.0444878954700005
2020-10-22,1.0459099169700004
2020-10-23,1.0455663915700002
2020-10-24,1.0473316259700003
2020-10-25,1.0465627392700003
2020-10-26,1.0470034814700002
2020-10-27,1.0527931884700004
2020-10-28,1.0489638525700005
2020-10-29,1.0506298290700002
2020-10-30,1.0517162255700003
2020-10-31,1.0540609521700002
2020-11-01,1.0536220947700001
2020-11-02,1.0517558935700002
2020-11-03,1.0557540087700004
2020-11-04,1.0575880712700003
2020-11-05,1.0720494872700004
2020-11-06,1.0719098095700004
2020-11-07,1.0645885400700004
2020-11-08,1.0710466747700005
2020-11-09,1.0695741552700004
2020-11-10,1.0691600243700004
2020-11-11,1.0732643993700004
2020-11-12,1.0790144384700004
2020-11-13,1.0794290868700005
2020-11-14,1.0769323876700005
2020-11-15,1.0758068798700005
2020-11-16,1.0834121142700004
2020-11-17,1.0927050634700004
2020-11-18,1.0942910595700004
2020-11-19,1.0944218993700003
2020-11-20,1.1024641454700004
2020-11-21,1.1026733251700003
2020-11-22,1.0999510204700003
2020-11-23,1.0998922118700003
2020-11-24,1.10732564937
2020-11-25,1.10357221187
2020-11-26,1.08775723147
2020-11-27,1.08779014157
2020-11-28,1.08779014157
2020-11-29,1.08779014157
2020-11-30,1.08779014157
2020-12-01,1.08779014157
2020-12-02,1.08779014157
2020-12-03,1.08779014157
2020-12-04,1.08779014157
2020-12-05,1.08779014157
2020-12-06,1.08779014157
2020-12-07,1.08779014157
2020-12-08,1.08779014157
2020-12-09,1.08779014157
2020-12-10,1.08779014157
2020-12-11,1.08779014157
2020-12-12,1.08779014157
2020-12-13,1.08779014157
2020-12-14,1.08779014157
2020-12-15,1.08779014157
2020-12-16,1.08779014157
2020-12-17,1.08779014157
2020-12-18,1.08779014157
2020-12-19,1.08779014157
2020-12-20,1.08779014157
2020-12-21,1.08779014157
2020-12-22,1.08779014157
2020-12-23,1.08779014157
2020-12-24,1.08779014157
2020-12-25,1.08779014157
2020-12-26,1.08779014157
2020-12-27,1.08779014157
2020-12-28,1.08779014157
2020-12-29,1.08779014157
2020-12-30,1.08779014157
2020-12-31,1.08779014157
2021-01-01,1.08779014157
2021-01-02,1.08779014157
2021-01-03,1.08779014157
2021-01-04,1.08779014157
2021-01-05,1.08779014157
2021-01-06,1.08779014157
2021-01-07,1.08779014157
2021-01-08,1.08779014157
2021-01-09,1.08779014157
2021-01-10,1.08779014157
2021-01-11,1.08779014157
2021-01-12,1.08779014157
2021-01-13,1.08779014157
2021-01-14,1.08779014157
2021-01-15,1.08779014157
2021-01-16,1.08779014157
2021-01-17,1.08779014157
2021-01-18,1.08779014157
2021-01-19,1.08779014157
2021-01-20,1.08779014157
2021-01-21,1.08779014157
2021-01-22,1.08779014157
2021-01-23,1.08779014157
2021-01-24,1.08779014157
2021-01-25,1.08779014157
2021-01-26,1.08779014157
2021-01-27,1.08779014157
2021-01-28,1.08779014157
2021-01-29,1.08779014157
2021-01-30,1.08779014157
2021-01-31,1.08779014157
2021-02-01,1.08779014157
2021-02-02,1.08779014157
2021-02-03,1.08779014157
2021-02-04,1.08779014157
2021-02-05,1.08779014157
2021-02-06,1.08779014157
2021-02-07,1.08779014157
2021-02-08,1.08779014157
2021-02-09,1.08779014157
2021-02-10,1.08779014157
2021-02-11,1.08779014157
2021-02-12,1.08779014157
2021-02-13,1.08779014157
2021-02-14,1.08779014157
2021-02-15,1.08779014157
2021-02-16,1.08779014157
2021-02-17,1.08779014157
2021-02-18,1.08779014157
2021-02-19,1.08779014157
2021-02-20,1.08779014157
2021-02-21,1.08779014157
2021-02-22,1.08779014157
2021-02-23,1.08779014157
2021-02-24,1.08779014157
2021-02-25,1.08779014157
2021-02-26,1.08779014157
2021-02-27,1.08779014157
2021-02-28,1.08779014157
2021-03-01,1.08779014157
2021-03-02,1.08779014157
2021-03-03,1.08779014157
2021-03-04,1.08779014157
2021-03-05,1.08779014157
2021-03-06,1.08779014157
2021-03-07,1.08779014157
2021-03-08,1.08779014157
2021-03-09,1.08779014157
2021-03-10,1.08779014157
2021-03-11,1.08779014157
2021-03-12,1.08779014157
2021-03-13,1.08779014157
2021-03-14,1.08779014157
2021-03-15,1.08779014157
2021-03-16,1.08779014157
2021-03-17,1.08779014157
2021-03-18,1.08779014157
2021-03-19,1.08779014157
2021-03-20,1.08779014157
2021-03-21,1.08779014157
2021-03-22,1.08779014157
2021-03-23,1.08779014157
2021-03-24,1.08779014157
2021-03-25,1.08779014157
2021-03-26,1.08779014157
2021-03-27,1.08779014157
2021-03-28,1.08779014157
2021-03-29,1.08779014157
2021-03-30,1.08779014157
2021-03-31,1.08779014157
2021-04-01,1.08779014157
2021-04-02,1.08779014157
2021-04-03,1.08779014157
2021-04-04,1.08779014157
2021-04-05,1.08779014157
2021-04-06,1.08779014157
2021-04-07,1.08779014157
2021-04-08,1.08779014157
2021-04-09,1.08779014157
2021-04-10,1.08779014157
2021-04-11,1.08779014157
2021-04-12,1.08779014157
2021-04-13,1.08779014157
2021-04-14,1.08779014157
2021-04-15,1.08779014157
2021-04-16,1.08779014157
2021-04-17,1.08779014157
2021-04-18,1.08779014157
2021-04-19,1.08779014157
2021-04-20,1.08779014157
2021-04-21,1.08779014157
2021-04-22,1.08779014157
2021-04-23,1.08779014157
2021-04-24,1.08779014157
2021-04-25,1.08779014157
2021-04-26,1.08779014157
2021-04-27,1.08779014157
2021-04-28,1.08779014157
2021-04-29,1.08779014157
2021-04-30,1.08779014157
2021-05-01,1.0889240087699998
2021-05-02,1.0769542822699998
2021-05-03,1.0826464306699999
2021-05-04,1.04397889157
2021-05-05,1.0848835790699998
2021-05-06,1.0746086572699998
2021-05-07,1.0842075243699996
2021-05-08,1.0986812743699996
2021-05-09,1.0929666650699996
2021-05-10,1.0692414697699997
2021-05-11,1.0776892431699998
2021-05-12,1.0021488525699997
2021-05-13,1.0078054150699998
2021-05-14,1.0094488525699998
2021-05-15,0.9782453759699998
2021-05-16,0.9752040868699998
2021-05-17,0.9460186181699999
2021-05-18,0.9397375243699998
2021-05-19,0.8806679150699998
2021-05-20,0.9184708837699999
2021-05-21,0.8836904150699998
2021-05-22,0.8860098290699999
2021-05-23,0.85834932127
2021-05-24,0.89770330567
2021-05-25,0.8946657275699998
2021-05-26,0.90358549317
2021-05-27,0.8950131884699999
2021-05-28,0.8676195556699999
2021-05-29,0.8568041650699999
2021-05-30,0.8674247900699998
2021-05-31,0.8839720556699999
2021-06-01,0.8774927587699999
2021-06-02,0.8863952978699999
2021-06-03,0.9027311572699999
2021-06-04,0.8795875634699998
2021-06-05,0.8661630712699998
2021-06-06,0.8692672900699998
2021-06-07,0.8462505712699998
2021-06-08,0.8453698290699999
2021-06-09,0.8840947118699998
2021-06-10,0.8776694775699998
2021-06-11,0.8839874853699999
2021-06-12,0.8661686572699999
2021-06-13,0.9016220947699999
2021-06-14,0.9128282665699999
2021-06-15,0.9147061962699999
2021-06-16,0.8941141259699998
2021-06-17,0.8911785400699997
2021-06-18,0.8685159618699998
2021-06-19,0.8668022118699998
2021-06-20,0.86762646977
2021-06-21,0.82741043457
2021-06-22,0.8357001025699999
2021-06-23,0.84787377437
2021-06-24,0.8572678759700001
2021-06-25,0.8270212939700001
2021-06-26,0.83250627437
2021-06-27,0.8571399462700001
2021-06-28,0.8549868603700002
2021-06-29,0.8693212743700002
2021-06-30,0.8610518603700001
2021-07-01,0.8463646728700001
2021-07-02,0.84961396977
2021-07-03,0.85732896977
2021-07-04,0.8635213134699998
2021-07-05,0.8481035400699998
2021-07-06,0.85299545407
2021-07-07,0.8491967822700001
2021-07-08,0.83941721187
2021-07-09,0.8486236181700001
2021-07-10,0.84584869627
2021-07-11,0.85304537597
2021-07-12,0.8422019775699999
2021-07-13,0.8376637548700001
2021-07-14,0.83886697757
2021-07-15,0.8284508056700001
2021-07-16,0.8248588915700001
2021-07-17,0.8259741845700002
2021-07-18,0.8286116064700002
2021-07-19,0.8188218212700001
2021-07-20,0.80871697757
2021-07-21,0.83175043457
2021-07-22,0.83377455567
2021-07-23,0.84645900877
2021-07-24,0.85356795407
2021-07-25,0.86414537597
2021-07-26,0.88401885257
2021-07-27,0.9047129150700001
2021-07-28,0.9106025634700001
2021-07-29,0.9107277197700002
2021-07-30,0.9329989697700002
2021-07-31,0.9269054540700001
2021-08-01,0.91039244627
